"","gameId","player","shootingTeamName","defendingTeamName","homeTeam","awayTeam","month","x","y","is.penalty","is.goal","expG"
"1924",915047,24698,"Portland","Salt Lake","Salt Lake","Portland","October",82.2,53.4,FALSE,FALSE,0.0964209657112861
"1929",915047,24698,"Portland","Salt Lake","Salt Lake","Portland","October",75.2,41.5,FALSE,FALSE,0.0349431305826637
"4050",915047,72784,"Portland","Salt Lake","Salt Lake","Portland","October",79.1,27.4,FALSE,FALSE,0.0287737249662249
"4052",915047,72784,"Portland","Salt Lake","Salt Lake","Portland","October",91.7,37.5,FALSE,FALSE,0.134989502428602
"4708",915047,92594,"Salt Lake","Portland","Salt Lake","Portland","October",78.5,53.2,FALSE,FALSE,0.0539098212407481
"4720",915047,92594,"Salt Lake","Portland","Salt Lake","Portland","October",86.3,47.8,FALSE,FALSE,0.138471271635491
"4796",915047,98826,"Portland","Salt Lake","Salt Lake","Portland","October",95.3,41.8,FALSE,FALSE,0.190904087533483
"4815",915047,98826,"Portland","Salt Lake","Salt Lake","Portland","October",90.5,69.3,FALSE,FALSE,0.0509552228118969
"4841",915047,98826,"Portland","Salt Lake","Salt Lake","Portland","October",78.5,59.9,FALSE,FALSE,0.0438100504946852
"4943",915047,99243,"Portland","Salt Lake","Salt Lake","Portland","October",81,48.2,FALSE,FALSE,0.0711960231073464
"4954",915047,99243,"Portland","Salt Lake","Salt Lake","Portland","October",80.2,58.8,FALSE,FALSE,0.0533961817322379
"5386",915047,106516,"Salt Lake","Portland","Salt Lake","Portland","October",81.2,51.6,FALSE,FALSE,0.0616915741710192
"6252",915047,125583,"Portland","Salt Lake","Salt Lake","Portland","October",77.9,54.6,FALSE,FALSE,0.0491411192070739
"7302",915047,232235,"Salt Lake","Portland","Salt Lake","Portland","October",88.5,56.5,FALSE,FALSE,0.0267956973698757
"8299",915047,98826,"Portland","Salt Lake","Salt Lake","Portland","October",88.5,50,TRUE,TRUE,0.7757009
"1245",915046,19267,"Portland","Columbus","Columbus","Portland","September",70.4,53,FALSE,FALSE,0.0272483938154278
"1271",915046,19267,"Portland","Columbus","Columbus","Portland","September",84.6,39.2,FALSE,FALSE,0.0743349906264132
"1294",915046,19267,"Portland","Columbus","Columbus","Portland","September",75,61.1,FALSE,FALSE,0.0401200292120668
"1443",915046,21542,"Columbus","Portland","Columbus","Portland","September",72.7,38.8,FALSE,FALSE,0.0277434218993504
"1483",915046,21542,"Columbus","Portland","Columbus","Portland","September",88.4,81.5,FALSE,FALSE,0.0344417947312964
"1486",915046,21542,"Columbus","Portland","Columbus","Portland","September",97.2,39.4,FALSE,FALSE,0.17730305054628
"1511",915046,21542,"Columbus","Portland","Columbus","Portland","September",86,51.1,FALSE,FALSE,0.139575939283631
"1925",915046,24698,"Portland","Columbus","Columbus","Portland","September",86.2,33.8,FALSE,FALSE,0.0677630729541324
"2249",915046,26428,"Columbus","Portland","Columbus","Portland","September",90.2,52.2,FALSE,FALSE,0.0838041717243089
"2251",915046,26428,"Columbus","Portland","Columbus","Portland","September",71.9,36.4,FALSE,FALSE,0.0202171944223543
"2253",915046,26428,"Columbus","Portland","Columbus","Portland","September",95.4,40,FALSE,TRUE,0.0393114323123159
"4016",915046,72784,"Portland","Columbus","Columbus","Portland","September",82.1,65.5,FALSE,FALSE,0.0444123748638299
"4049",915046,72784,"Portland","Columbus","Columbus","Portland","September",78.4,59.2,FALSE,FALSE,0.0565326263792661
"4782",915046,98826,"Portland","Columbus","Columbus","Portland","September",82.3,49.1,FALSE,FALSE,0.0862191144807288
"4812",915046,98826,"Portland","Columbus","Columbus","Portland","September",77.5,38.5,FALSE,FALSE,0.0478182320045661
"4834",915046,98826,"Portland","Columbus","Columbus","Portland","September",92.9,62.7,FALSE,TRUE,0.122121130262515
"4851",915046,98826,"Portland","Columbus","Columbus","Portland","September",87.6,57.6,FALSE,TRUE,0.127550122074103
"4936",915046,99243,"Portland","Columbus","Columbus","Portland","September",88.6,31,FALSE,FALSE,0.0498583553968781
"4937",915046,99243,"Portland","Columbus","Columbus","Portland","September",84.2,53.2,FALSE,FALSE,0.126527523117056
"4945",915046,99243,"Portland","Columbus","Columbus","Portland","September",72.4,53,FALSE,FALSE,0.0319259569281295
"5213",915046,99320,"Columbus","Portland","Columbus","Portland","September",95.3,43.7,FALSE,FALSE,0.0810856110348491
"5240",915046,99320,"Columbus","Portland","Columbus","Portland","September",79.2,69.7,FALSE,FALSE,0.0241098892764954
"5257",915046,99320,"Columbus","Portland","Columbus","Portland","September",73.9,45.8,FALSE,FALSE,0.0359348880902665
"5880",915046,116741,"Columbus","Portland","Columbus","Portland","September",79.8,67.9,FALSE,FALSE,0.0332642579650966
"421",915045,5293,"Philadelphia","Columbus","Philadelphia","Columbus","September",89.9,54.5,FALSE,FALSE,0.0939289587899058
"694",915045,9719,"Philadelphia","Columbus","Philadelphia","Columbus","September",80.7,68.4,FALSE,FALSE,0.0604665893610256
"696",915045,9719,"Philadelphia","Columbus","Philadelphia","Columbus","September",87.8,33.4,FALSE,FALSE,0.0552047821499539
"697",915045,9719,"Philadelphia","Columbus","Philadelphia","Columbus","September",86.5,74.5,FALSE,FALSE,0.0246607717970231
"699",915045,9719,"Philadelphia","Columbus","Philadelphia","Columbus","September",79.8,29.7,FALSE,FALSE,0.0266890236185911
"704",915045,9719,"Philadelphia","Columbus","Philadelphia","Columbus","September",75.8,32.6,FALSE,FALSE,0.0246827048247018
"705",915045,9719,"Philadelphia","Columbus","Philadelphia","Columbus","September",75.5,42.2,FALSE,FALSE,0.035217985518864
"1489",915045,21542,"Columbus","Philadelphia","Philadelphia","Columbus","September",74.6,55.5,FALSE,FALSE,0.0453803810743313
"1512",915045,21542,"Columbus","Philadelphia","Philadelphia","Columbus","September",90.1,83.9,FALSE,FALSE,0.0444462422787802
"2134",915045,26428,"Columbus","Philadelphia","Philadelphia","Columbus","September",92.2,62.7,FALSE,TRUE,0.0512572476725573
"2135",915045,26428,"Columbus","Philadelphia","Philadelphia","Columbus","September",90.2,44.9,FALSE,FALSE,0.0931441998948361
"2166",915045,26428,"Columbus","Philadelphia","Philadelphia","Columbus","September",89.3,41.6,FALSE,FALSE,0.0432692910041621
"2187",915045,26428,"Columbus","Philadelphia","Philadelphia","Columbus","September",96.4,55.2,FALSE,TRUE,0.418464881071493
"2224",915045,26428,"Columbus","Philadelphia","Philadelphia","Columbus","September",76.9,53,FALSE,FALSE,0.119416394820942
"2787",915045,29580,"Philadelphia","Columbus","Philadelphia","Columbus","September",79.7,66.6,FALSE,FALSE,0.0329219718240013
"3780",915045,72566,"Philadelphia","Columbus","Philadelphia","Columbus","September",92.6,33,FALSE,FALSE,0.061278306871888
"3901",915045,72767,"Philadelphia","Columbus","Philadelphia","Columbus","September",88.4,72.9,FALSE,FALSE,0.0330977781776852
"4667",915045,90399,"Philadelphia","Columbus","Philadelphia","Columbus","September",83.8,45.7,FALSE,FALSE,0.0819799707437946
"5148",915045,99310,"Philadelphia","Columbus","Philadelphia","Columbus","September",95.5,50,FALSE,TRUE,0.610209310981553
"5153",915045,99310,"Philadelphia","Columbus","Philadelphia","Columbus","September",92.7,42.5,FALSE,FALSE,0.0700102908323229
"5163",915045,99310,"Philadelphia","Columbus","Philadelphia","Columbus","September",90.3,76.9,FALSE,FALSE,0.0230037236351378
"5211",915045,99320,"Columbus","Philadelphia","Philadelphia","Columbus","September",86.7,62.7,FALSE,FALSE,0.10505962151551
"5544",915045,111977,"Columbus","Philadelphia","Philadelphia","Columbus","September",91.3,23.7,FALSE,FALSE,0.0293687711292718
"6791",915045,132446,"Philadelphia","Columbus","Philadelphia","Columbus","September",68.9,65.5,FALSE,FALSE,0.0157576575005288
"8044",915045,274939,"Philadelphia","Columbus","Philadelphia","Columbus","September",88.2,53.8,FALSE,FALSE,0.035611245607548
"4477",915044,87540,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",87,28.1,FALSE,FALSE,0.0427334338692395
"4486",915044,87540,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",88.9,44.3,FALSE,FALSE,0.145061640933294
"4493",915044,87540,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",87.7,30.4,FALSE,FALSE,0.0530648973473443
"4500",915044,87540,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",86.5,46.8,FALSE,FALSE,0.138320583427707
"5011",915044,99262,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",81.3,49.3,FALSE,FALSE,0.0743136821547763
"5039",915044,99285,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",78.7,57.9,FALSE,FALSE,0.0485642044035009
"5272",915044,99501,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",71.6,39.5,FALSE,FALSE,0.025105250804994
"5273",915044,99501,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",85.9,37.9,FALSE,FALSE,0.0703324318933642
"5290",915044,101068,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",78.6,27.9,FALSE,FALSE,0.0236664367393006
"5631",915044,112024,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",96.5,61.7,FALSE,FALSE,0.0355202016650181
"6288",915044,125585,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",73.8,68.8,FALSE,FALSE,0.0462325733602745
"6311",915044,125585,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",91.5,35.5,FALSE,TRUE,0.105295391139598
"6636",915044,126969,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",85.6,72.1,FALSE,FALSE,0.0313534044199107
"6666",915044,126969,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",90.2,52.4,FALSE,FALSE,0.0765659710526058
"6681",915044,126969,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",89,31.6,FALSE,FALSE,0.125957910723758
"7221",915044,144810,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",95.1,52.5,FALSE,FALSE,0.175014634678528
"7506",915044,270775,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",97.9,29.9,FALSE,FALSE,0.0534026036548655
"7577",915044,270775,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",86.6,54.6,FALSE,FALSE,0.0866305646224745
"7603",915044,270780,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",88.3,39.4,FALSE,TRUE,0.104003740388146
"7604",915044,270780,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",87.2,50.9,FALSE,FALSE,0.403763837721673
"7619",915044,270780,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",95.2,31.5,FALSE,FALSE,0.0647511845991588
"8070",915044,275857,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",83.8,39.8,FALSE,FALSE,0.0694742356047742
"8208",915044,298325,"Vancouver","FC Dallas","FC Dallas","Vancouver","October",78.2,45.4,FALSE,FALSE,0.0484896049454686
"8306",915044,125585,"FC Dallas","Vancouver","FC Dallas","Vancouver","October",88.5,50,TRUE,FALSE,0.7757009
"438",915043,5480,"New England","Philadelphia","New England","Philadelphia","September",69.4,39,FALSE,FALSE,0.0222267350647888
"444",915043,5480,"New England","Philadelphia","New England","Philadelphia","September",81.9,32.1,FALSE,FALSE,0.0377960401633737
"2618",915043,28747,"New England","Philadelphia","New England","Philadelphia","September",81.7,32.7,FALSE,FALSE,0.0466537915158724
"2634",915043,28747,"New England","Philadelphia","New England","Philadelphia","September",92.6,70.1,FALSE,FALSE,0.0528752418754572
"2658",915043,28747,"New England","Philadelphia","New England","Philadelphia","September",84.3,29.5,FALSE,FALSE,0.0434276073838321
"3658",915043,41439,"New England","Philadelphia","New England","Philadelphia","September",87,16.1,FALSE,FALSE,0.0160445281058079
"3790",915043,72566,"Philadelphia","New England","New England","Philadelphia","September",83.6,27.2,FALSE,FALSE,0.0295135317177369
"3808",915043,72566,"Philadelphia","New England","New England","Philadelphia","September",81.5,43.9,FALSE,FALSE,0.0700205492015946
"4348",915043,85027,"New England","Philadelphia","New England","Philadelphia","September",85.3,73,FALSE,FALSE,0.031540417583698
"4431",915043,85477,"New England","Philadelphia","New England","Philadelphia","September",88.6,50.5,FALSE,FALSE,0.144873389707349
"4435",915043,85477,"New England","Philadelphia","New England","Philadelphia","September",88.3,49.4,FALSE,FALSE,0.0612694591501662
"4437",915043,85477,"New England","Philadelphia","New England","Philadelphia","September",89.7,41.2,FALSE,FALSE,0.031098787817719
"4648",915043,90399,"Philadelphia","New England","New England","Philadelphia","September",85.8,68.2,FALSE,TRUE,0.0442400929090982
"4650",915043,90399,"Philadelphia","New England","New England","Philadelphia","September",80.3,34.2,FALSE,FALSE,0.0369410401078814
"4665",915043,90399,"Philadelphia","New England","New England","Philadelphia","September",69.6,46.9,FALSE,FALSE,0.0256231893731492
"5070",915043,99292,"New England","Philadelphia","New England","Philadelphia","September",86.9,66.4,FALSE,FALSE,0.0574794422434256
"5071",915043,99292,"New England","Philadelphia","New England","Philadelphia","September",76.9,45.2,FALSE,FALSE,0.0463997685159551
"5076",915043,99292,"New England","Philadelphia","New England","Philadelphia","September",88,58.3,FALSE,FALSE,0.127197175769166
"5501",915043,111954,"New England","Philadelphia","New England","Philadelphia","September",73.6,27.2,FALSE,FALSE,0.0223092142371191
"5503",915043,111954,"New England","Philadelphia","New England","Philadelphia","September",90.1,30.1,FALSE,FALSE,0.0494092285804296
"5516",915043,111954,"New England","Philadelphia","New England","Philadelphia","September",89.2,32.6,FALSE,FALSE,0.0283656415556001
"5517",915043,111954,"New England","Philadelphia","New England","Philadelphia","September",74.8,49.9,FALSE,FALSE,0.0401122415017859
"6403",915043,126734,"New England","Philadelphia","New England","Philadelphia","September",78.1,72.3,FALSE,FALSE,0.0236387876829684
"6406",915043,126734,"New England","Philadelphia","New England","Philadelphia","September",78.9,41.9,FALSE,FALSE,0.036086021009715
"8278",915043,28747,"New England","Philadelphia","New England","Philadelphia","September",88.5,50,TRUE,TRUE,0.7757009
"740",915042,10718,"New York","Chicago","New York","Chicago","September",88.9,51.1,FALSE,FALSE,0.067820834749589
"801",915042,10718,"New York","Chicago","New York","Chicago","September",86.6,56.3,FALSE,TRUE,0.115905672058228
"807",915042,10718,"New York","Chicago","New York","Chicago","September",93.8,46.4,FALSE,FALSE,0.156917584962855
"968",915042,13516,"New York","Chicago","New York","Chicago","September",85.5,25.8,FALSE,FALSE,0.0291674082367615
"2011",915042,25913,"New York","Chicago","New York","Chicago","September",93.2,35.5,FALSE,FALSE,0.0569058372779366
"2365",915042,27286,"Chicago","New York","New York","Chicago","September",91,38.6,FALSE,FALSE,0.0746297322023348
"3021",915042,30719,"New York","Chicago","New York","Chicago","September",91.3,50.9,FALSE,FALSE,0.0667223780520538
"3024",915042,30719,"New York","Chicago","New York","Chicago","September",91,42.8,FALSE,FALSE,0.0443692205394012
"3715",915042,71412,"New York","Chicago","New York","Chicago","September",78.2,61.6,FALSE,FALSE,0.0274996026402055
"3749",915042,71412,"New York","Chicago","New York","Chicago","September",89.7,76.4,FALSE,FALSE,0.0340925875094135
"5401",915042,111580,"New York","Chicago","New York","Chicago","September",82.2,36.3,FALSE,FALSE,0.0505798481926122
"5905",915042,118305,"Chicago","New York","New York","Chicago","September",95.6,45.8,FALSE,TRUE,0.54277444942138
"5950",915042,118305,"Chicago","New York","New York","Chicago","September",85,61.7,FALSE,FALSE,0.0878504008925271
"6323",915042,125848,"New York","Chicago","New York","Chicago","September",79.8,64.3,FALSE,FALSE,0.0490622825965978
"6553",915042,126933,"Chicago","New York","New York","Chicago","September",85.3,33.9,FALSE,FALSE,0.0506582528931679
"7394",915042,267015,"Chicago","New York","New York","Chicago","September",89,60.2,FALSE,FALSE,0.118267247255811
"7425",915042,267015,"Chicago","New York","New York","Chicago","September",85.8,27.9,FALSE,FALSE,0.0341551588906599
"7443",915042,267015,"Chicago","New York","New York","Chicago","September",93.2,31.8,FALSE,FALSE,0.079200395059526
"7891",915042,271566,"New York","Chicago","New York","Chicago","September",91,45.8,FALSE,TRUE,0.224195339775129
"7897",915042,271566,"New York","Chicago","New York","Chicago","September",72.6,60.2,FALSE,FALSE,0.0283790248080548
"7922",915042,271566,"New York","Chicago","New York","Chicago","September",92.3,40,FALSE,FALSE,0.0357196225889979
"7933",915042,271566,"New York","Chicago","New York","Chicago","September",73.5,56.9,FALSE,FALSE,0.033087367029977
"8262",915042,25913,"New York","Chicago","New York","Chicago","September",88.5,50,TRUE,TRUE,0.7757009
"8271",915042,27286,"Chicago","New York","New York","Chicago","September",88.5,50,TRUE,TRUE,0.7757009
"309",915041,4384,"Montreal","Colorado","Colorado","Montreal","October",74.3,23,FALSE,TRUE,0.0325645432187342
"693",915041,9505,"Colorado","Montreal","Colorado","Montreal","October",94,55.5,FALSE,FALSE,0.0736802438058435
"1777",915041,23981,"Colorado","Montreal","Colorado","Montreal","October",88.3,15.8,FALSE,FALSE,0.0280692866680554
"1834",915041,24177,"Montreal","Colorado","Colorado","Montreal","October",75.7,40,FALSE,FALSE,0.0425131752398325
"1865",915041,24177,"Montreal","Colorado","Colorado","Montreal","October",85.5,70.8,FALSE,FALSE,0.0440192926619605
"4290",915041,85018,"Montreal","Colorado","Colorado","Montreal","October",86,23.7,FALSE,FALSE,0.0301729350218922
"4297",915041,85018,"Montreal","Colorado","Colorado","Montreal","October",80.4,42.5,FALSE,FALSE,0.0700727249791846
"6228",915041,125580,"Colorado","Montreal","Colorado","Montreal","October",76.5,51.1,FALSE,FALSE,0.0377888563303335
"6243",915041,125580,"Colorado","Montreal","Colorado","Montreal","October",75.5,55.2,FALSE,FALSE,0.0327039776136956
"6396",915041,126733,"Montreal","Colorado","Colorado","Montreal","October",92.2,69.6,FALSE,FALSE,0.0643139980093727
"6439",915041,126743,"Colorado","Montreal","Colorado","Montreal","October",75.7,47.2,FALSE,FALSE,0.0345733907607955
"6442",915041,126743,"Colorado","Montreal","Colorado","Montreal","October",73.1,47.8,FALSE,FALSE,0.0276337743744627
"7478",915041,270583,"Colorado","Montreal","Colorado","Montreal","October",84,50.1,FALSE,FALSE,0.0453211568065988
"7487",915041,270584,"Colorado","Montreal","Colorado","Montreal","October",90,49.6,FALSE,FALSE,0.0818103445042787
"7488",915041,270584,"Colorado","Montreal","Colorado","Montreal","October",83.8,66.6,FALSE,FALSE,0.0375415264720822
"8144",915041,280255,"Colorado","Montreal","Colorado","Montreal","October",73.8,54,FALSE,FALSE,0.0345282933921003
